url,label
http://fakebank1786.info/account,1
http://phishingsite2000.com/login,1
https://www.example4931.com,0
https://trustedsite1816.org/home,0
http://phishingsite577.com/login,1
https://trustedsite3966.org/home,0
http://phishingsite4281.com/login,1
http://fakebank1971.info/account,1
https://www.example860.com,0
https://www.example221.com,0
https://trustedsite3744.org/home,0
http://fakebank2406.info/account,1
http://phishingsite2563.com/login,1
http://fakebank3232.info/account,1
http://phishingsite2649.com/login,1
http://phishingsite2061.com/login,1
https://trustedsite2997.org/home,0
http://fakebank2229.info/account,1
http://phishingsite4444.com/login,1
http://fakebank4410.info/account,1
https://trustedsite1671.org/home,0
http://fakebank2918.info/account,1
https://trustedsite1431.org/home,0
https://trustedsite84.org/home,0
http://phishingsite606.com/login,1
https://trustedsite3428.org/home,0
http://phishingsite3047.com/login,1
https://www.example1051.com,0
http://phishingsite3799.com/login,1
http://fakebank989.info/account,1
http://phishingsite2225.com/login,1
https://trustedsite1749.org/home,0
https://www.example4358.com,0
http://phishingsite989.com/login,1
http://phishingsite4870.com/login,1
https://trustedsite1479.org/home,0
https://trustedsite3236.org/home,0
http://phishingsite571.com/login,1
http://phishingsite3742.com/login,1
http://fakebank3962.info/account,1
http://fakebank663.info/account,1
https://trustedsite425.org/home,0
https://trustedsite1950.org/home,0
https://www.example2037.com,0
http://fakebank4048.info/account,1
https://trustedsite751.org/home,0
https://trustedsite3352.org/home,0
http://phishingsite2462.com/login,1
https://trustedsite3843.org/home,0
https://www.example2158.com,0
https://trustedsite3134.org/home,0
http://phishingsite4593.com/login,1
https://trustedsite4615.org/home,0
https://trustedsite2376.org/home,0
https://trustedsite3079.org/home,0
https://trustedsite2951.org/home,0
http://fakebank2072.info/account,1
http://fakebank1219.info/account,1
http://phishingsite2920.com/login,1
http://phishingsite4070.com/login,1
https://www.example4900.com,0
https://trustedsite4672.org/home,0
https://www.example1558.com,0
http://phishingsite3968.com/login,1
https://www.example2276.com,0
https://www.example3402.com,0
https://trustedsite2933.org/home,0
https://trustedsite1414.org/home,0
http://fakebank4944.info/account,1
https://www.example4911.com,0
https://www.example1517.com,0
http://fakebank2711.info/account,1
https://trustedsite2404.org/home,0
http://phishingsite924.com/login,1
http://fakebank4060.info/account,1
https://trustedsite3752.org/home,0
https://trustedsite1919.org/home,0
https://www.example4066.com,0
http://phishingsite2392.com/login,1
https://trustedsite859.org/home,0
https://www.example2919.com,0
https://trustedsite3495.org/home,0
https://www.example2811.com,0
https://www.example2962.com,0
http://phishingsite324.com/login,1
https://trustedsite2415.org/home,0
http://fakebank3855.info/account,1
https://trustedsite202.org/home,0
https://www.example3734.com,0
https://www.example1608.com,0
https://trustedsite4120.org/home,0
http://phishingsite3249.com/login,1
https://www.example1441.com,0
https://www.example593.com,0
https://trustedsite3366.org/home,0
https://www.example3662.com,0
http://fakebank3921.info/account,1
https://trustedsite3699.org/home,0
https://trustedsite4311.org/home,0
http://phishingsite3444.com/login,1
http://fakebank4036.info/account,1
http://phishingsite2537.com/login,1
http://fakebank311.info/account,1
http://phishingsite4542.com/login,1
https://www.example979.com,0
http://phishingsite2205.com/login,1
http://fakebank1135.info/account,1
https://www.example3765.com,0
https://trustedsite3185.org/home,0
http://fakebank1110.info/account,1
https://www.example2531.com,0
https://www.example183.com,0
http://fakebank693.info/account,1
https://www.example2698.com,0
https://trustedsite2881.org/home,0
http://fakebank192.info/account,1
http://fakebank3072.info/account,1
https://www.example2558.com,0
https://www.example327.com,0
https://www.example447.com,0
https://trustedsite4781.org/home,0
http://fakebank2458.info/account,1
http://phishingsite3951.com/login,1
http://fakebank2486.info/account,1
https://www.example592.com,0
http://fakebank2296.info/account,1
https://trustedsite2209.org/home,0
http://phishingsite2897.com/login,1
https://www.example64.com,0
http://phishingsite169.com/login,1
http://fakebank339.info/account,1
https://www.example1096.com,0
http://phishingsite4729.com/login,1
https://trustedsite1401.org/home,0
https://trustedsite3763.org/home,0
https://www.example2357.com,0
https://www.example3521.com,0
https://trustedsite2766.org/home,0
http://phishingsite4099.com/login,1
http://fakebank2721.info/account,1
http://fakebank3611.info/account,1
https://trustedsite1710.org/home,0
http://phishingsite1074.com/login,1
http://fakebank2266.info/account,1
http://phishingsite4861.com/login,1
https://www.example31.com,0
https://trustedsite4999.org/home,0
http://fakebank2653.info/account,1
http://phishingsite613.com/login,1
http://fakebank3177.info/account,1
https://trustedsite3022.org/home,0
https://www.example1041.com,0
http://phishingsite1930.com/login,1
http://phishingsite3304.com/login,1
http://fakebank4843.info/account,1
https://trustedsite3034.org/home,0
https://trustedsite4238.org/home,0
http://phishingsite3270.com/login,1
http://fakebank4119.info/account,1
http://fakebank4876.info/account,1
https://www.example521.com,0
https://www.example47.com,0
http://fakebank4735.info/account,1
http://phishingsite4691.com/login,1
https://trustedsite376.org/home,0
https://www.example4800.com,0
https://trustedsite3367.org/home,0
http://fakebank1451.info/account,1
http://phishingsite1797.com/login,1
http://fakebank3120.info/account,1
http://fakebank3220.info/account,1
https://www.example4955.com,0
https://trustedsite422.org/home,0
https://trustedsite3088.org/home,0
http://phishingsite3863.com/login,1
http://fakebank1265.info/account,1
http://phishingsite4090.com/login,1
https://www.example463.com,0
http://fakebank1085.info/account,1
http://fakebank2024.info/account,1
https://www.example2333.com,0
http://fakebank1022.info/account,1
http://fakebank2057.info/account,1
https://www.example3907.com,0
https://www.example3338.com,0
https://trustedsite4538.org/home,0
http://phishingsite2944.com/login,1
http://phishingsite1682.com/login,1
https://www.example3871.com,0
https://www.example4329.com,0
https://trustedsite3039.org/home,0
http://phishingsite46.com/login,1
http://fakebank2565.info/account,1
https://trustedsite1945.org/home,0
https://trustedsite3124.org/home,0
https://trustedsite3739.org/home,0
https://trustedsite3617.org/home,0
http://fakebank873.info/account,1
https://trustedsite805.org/home,0
https://trustedsite3992.org/home,0
http://phishingsite2952.com/login,1
http://fakebank2491.info/account,1
http://fakebank4650.info/account,1
http://fakebank4476.info/account,1
https://www.example4907.com,0
http://fakebank752.info/account,1
https://www.example3083.com,0
http://fakebank2339.info/account,1
http://phishingsite3433.com/login,1
https://trustedsite4059.org/home,0
https://www.example1118.com,0
https://www.example1339.com,0
https://trustedsite3745.org/home,0
http://fakebank580.info/account,1
http://fakebank3653.info/account,1
https://trustedsite334.org/home,0
https://trustedsite926.org/home,0
https://trustedsite3035.org/home,0
http://fakebank3583.info/account,1
http://fakebank4474.info/account,1
http://phishingsite2315.com/login,1
https://trustedsite2075.org/home,0
http://phishingsite4375.com/login,1
https://www.example3707.com,0
http://phishingsite3166.com/login,1
http://fakebank2629.info/account,1
http://fakebank2081.info/account,1
https://trustedsite1030.org/home,0
http://fakebank119.info/account,1
http://fakebank4679.info/account,1
https://www.example4428.com,0
https://trustedsite1994.org/home,0
http://fakebank2405.info/account,1
https://www.example3804.com,0
https://www.example3583.com,0
https://trustedsite1672.org/home,0
https://trustedsite739.org/home,0
http://fakebank2421.info/account,1
http://fakebank4352.info/account,1
http://phishingsite776.com/login,1
http://phishingsite1873.com/login,1
http://phishingsite2865.com/login,1
https://trustedsite4703.org/home,0
https://www.example3782.com,0
http://fakebank4001.info/account,1
https://trustedsite1999.org/home,0
https://trustedsite4842.org/home,0
https://trustedsite3786.org/home,0
http://fakebank1014.info/account,1
https://www.example3724.com,0
http://fakebank1168.info/account,1
http://phishingsite4949.com/login,1
http://fakebank2043.info/account,1
http://phishingsite3785.com/login,1
http://fakebank3024.info/account,1
https://trustedsite2637.org/home,0
https://www.example378.com,0
http://phishingsite285.com/login,1
http://phishingsite1018.com/login,1
http://phishingsite3581.com/login,1
http://phishingsite4661.com/login,1
https://trustedsite1465.org/home,0
https://trustedsite2835.org/home,0
https://www.example3752.com,0
http://phishingsite1728.com/login,1
https://trustedsite3579.org/home,0
https://www.example819.com,0
http://phishingsite1865.com/login,1
http://phishingsite2650.com/login,1
https://www.example2652.com,0
https://www.example1133.com,0
https://www.example4614.com,0
https://trustedsite3693.org/home,0
https://trustedsite4832.org/home,0
http://fakebank2841.info/account,1
http://phishingsite1896.com/login,1
https://www.example2992.com,0
https://trustedsite2010.org/home,0
http://fakebank4778.info/account,1
http://phishingsite2802.com/login,1
http://fakebank2037.info/account,1
http://phishingsite2582.com/login,1
https://trustedsite874.org/home,0
https://www.example389.com,0
https://trustedsite950.org/home,0
http://fakebank3970.info/account,1
https://trustedsite4656.org/home,0
https://www.example2412.com,0
http://phishingsite591.com/login,1
https://www.example4476.com,0
https://www.example929.com,0
https://www.example1742.com,0
http://phishingsite2818.com/login,1
http://phishingsite3297.com/login,1
http://phishingsite2299.com/login,1
http://fakebank2093.info/account,1
http://fakebank2216.info/account,1
https://trustedsite4244.org/home,0
http://fakebank1856.info/account,1
http://phishingsite23.com/login,1
http://phishingsite775.com/login,1
https://trustedsite2962.org/home,0
http://phishingsite2766.com/login,1
https://trustedsite976.org/home,0
http://fakebank3672.info/account,1
https://www.example417.com,0
https://trustedsite3018.org/home,0
http://fakebank4672.info/account,1
http://fakebank4790.info/account,1
https://www.example4269.com,0
https://trustedsite2264.org/home,0
http://fakebank4632.info/account,1
https://trustedsite1012.org/home,0
https://trustedsite2025.org/home,0
https://www.example598.com,0
https://www.example775.com,0
http://phishingsite2367.com/login,1
https://trustedsite3749.org/home,0
https://www.example1200.com,0
http://phishingsite2262.com/login,1
http://phishingsite4865.com/login,1
https://www.example4382.com,0
http://phishingsite2960.com/login,1
http://phishingsite2991.com/login,1
https://www.example4749.com,0
https://www.example4751.com,0
https://trustedsite200.org/home,0
https://www.example1979.com,0
https://trustedsite4853.org/home,0
http://fakebank4095.info/account,1
https://trustedsite4847.org/home,0
https://www.example4071.com,0
http://fakebank1843.info/account,1
https://trustedsite2674.org/home,0
https://trustedsite1790.org/home,0
http://phishingsite4105.com/login,1
http://fakebank2060.info/account,1
https://trustedsite4156.org/home,0
http://phishingsite3528.com/login,1
http://fakebank650.info/account,1
http://fakebank3520.info/account,1
https://trustedsite454.org/home,0
https://www.example989.com,0
http://fakebank4030.info/account,1
https://www.example1040.com,0
https://trustedsite2780.org/home,0
https://www.example897.com,0
https://www.example2605.com,0
https://trustedsite1107.org/home,0
https://trustedsite2908.org/home,0
https://trustedsite3762.org/home,0
http://phishingsite1010.com/login,1
https://www.example4835.com,0
http://phishingsite1909.com/login,1
http://fakebank3577.info/account,1
http://phishingsite3095.com/login,1
https://www.example3905.com,0
https://www.example4659.com,0
http://fakebank3276.info/account,1
http://phishingsite1405.com/login,1
http://phishingsite412.com/login,1
https://www.example844.com,0
https://www.example3213.com,0
https://trustedsite2202.org/home,0
http://phishingsite3755.com/login,1
https://trustedsite372.org/home,0
https://www.example3856.com,0
http://phishingsite3696.com/login,1
http://phishingsite1189.com/login,1
http://fakebank595.info/account,1
http://phishingsite371.com/login,1
https://www.example834.com,0
https://www.example3149.com,0
http://phishingsite4307.com/login,1
http://fakebank3335.info/account,1
http://fakebank3658.info/account,1
http://phishingsite2429.com/login,1
https://trustedsite1814.org/home,0
https://trustedsite1283.org/home,0
https://trustedsite896.org/home,0
https://www.example2462.com,0
http://fakebank3903.info/account,1
http://phishingsite4097.com/login,1
http://phishingsite3736.com/login,1
http://phishingsite1560.com/login,1
https://www.example3164.com,0
http://phishingsite732.com/login,1
http://fakebank2697.info/account,1
https://www.example682.com,0
http://fakebank1378.info/account,1
http://fakebank620.info/account,1
http://phishingsite90.com/login,1
https://trustedsite3924.org/home,0
http://phishingsite358.com/login,1
http://phishingsite4212.com/login,1
https://trustedsite4014.org/home,0
http://phishingsite1036.com/login,1
http://phishingsite233.com/login,1
http://fakebank2590.info/account,1
https://www.example2548.com,0
http://fakebank2213.info/account,1
http://phishingsite4355.com/login,1
https://trustedsite4763.org/home,0
http://phishingsite1807.com/login,1
https://trustedsite3859.org/home,0
https://www.example1789.com,0
http://phishingsite1057.com/login,1
https://trustedsite1768.org/home,0
https://trustedsite173.org/home,0
http://fakebank4584.info/account,1
http://fakebank4251.info/account,1
https://www.example4129.com,0
https://trustedsite2704.org/home,0
http://fakebank419.info/account,1
http://fakebank3362.info/account,1
https://www.example945.com,0
https://www.example1417.com,0
http://fakebank2242.info/account,1
http://phishingsite4088.com/login,1
http://phishingsite2264.com/login,1
http://phishingsite3789.com/login,1
https://www.example4633.com,0
http://fakebank1665.info/account,1
http://fakebank613.info/account,1
https://trustedsite375.org/home,0
https://trustedsite4148.org/home,0
http://fakebank391.info/account,1
https://www.example2113.com,0
https://www.example4610.com,0
http://fakebank3213.info/account,1
http://phishingsite1974.com/login,1
https://www.example4236.com,0
http://fakebank3458.info/account,1
http://phishingsite2734.com/login,1
https://www.example3169.com,0
http://phishingsite4902.com/login,1
https://www.example1356.com,0
http://fakebank691.info/account,1
http://fakebank1734.info/account,1
https://www.example3827.com,0
https://www.example1152.com,0
https://trustedsite4917.org/home,0
https://trustedsite3727.org/home,0
https://www.example2676.com,0
https://trustedsite1762.org/home,0
https://www.example1773.com,0
http://fakebank2851.info/account,1
http://phishingsite398.com/login,1
http://fakebank1065.info/account,1
http://phishingsite1159.com/login,1
http://phishingsite434.com/login,1
http://fakebank2990.info/account,1
https://trustedsite3048.org/home,0
https://www.example2190.com,0
http://fakebank3515.info/account,1
https://www.example2978.com,0
https://www.example646.com,0
http://fakebank1673.info/account,1
https://trustedsite474.org/home,0
http://fakebank1387.info/account,1
https://www.example2733.com,0
http://fakebank2106.info/account,1
http://phishingsite3994.com/login,1
https://www.example651.com,0
https://www.example1313.com,0
http://phishingsite1139.com/login,1
https://trustedsite3806.org/home,0
http://phishingsite3033.com/login,1
https://trustedsite4076.org/home,0
http://phishingsite3918.com/login,1
https://www.example983.com,0
https://www.example824.com,0
https://www.example4089.com,0
https://trustedsite1914.org/home,0
http://fakebank887.info/account,1
https://www.example3858.com,0
https://trustedsite4642.org/home,0
https://trustedsite315.org/home,0
http://phishingsite2839.com/login,1
https://trustedsite276.org/home,0
https://www.example1961.com,0
http://phishingsite3052.com/login,1
https://trustedsite4887.org/home,0
http://fakebank2640.info/account,1
https://trustedsite4174.org/home,0
https://www.example2088.com,0
http://fakebank4625.info/account,1
https://www.example3189.com,0
https://www.example1957.com,0
https://trustedsite3909.org/home,0
https://trustedsite2897.org/home,0
https://trustedsite2287.org/home,0
https://trustedsite3868.org/home,0
http://fakebank3328.info/account,1
https://trustedsite1235.org/home,0
http://phishingsite1441.com/login,1
https://trustedsite3052.org/home,0
http://fakebank3425.info/account,1
http://phishingsite266.com/login,1
http://fakebank3842.info/account,1
https://www.example112.com,0
https://www.example1173.com,0
http://fakebank188.info/account,1
https://trustedsite4523.org/home,0
http://fakebank1288.info/account,1
http://phishingsite3956.com/login,1
http://fakebank4310.info/account,1
http://fakebank3906.info/account,1
http://phishingsite946.com/login,1
https://www.example4448.com,0
https://www.example24.com,0
http://fakebank2524.info/account,1
http://phishingsite69.com/login,1
http://phishingsite862.com/login,1
http://fakebank3770.info/account,1
http://fakebank3572.info/account,1
https://trustedsite4104.org/home,0
http://fakebank33.info/account,1
http://phishingsite1317.com/login,1
https://trustedsite3160.org/home,0
https://www.example3138.com,0
http://fakebank198.info/account,1
https://www.example2961.com,0
https://trustedsite4157.org/home,0
http://fakebank1350.info/account,1
https://trustedsite409.org/home,0
http://fakebank3946.info/account,1
https://www.example1679.com,0
http://fakebank1361.info/account,1
https://trustedsite1000.org/home,0
http://phishingsite3133.com/login,1
http://phishingsite1846.com/login,1
http://fakebank4788.info/account,1
https://www.example3419.com,0
http://phishingsite3388.com/login,1
https://www.example27.com,0
http://fakebank3413.info/account,1
https://www.example345.com,0
http://fakebank675.info/account,1
http://fakebank2696.info/account,1
https://www.example1834.com,0
http://phishingsite3252.com/login,1
https://www.example3565.com,0
http://fakebank3701.info/account,1
http://fakebank2574.info/account,1
https://www.example266.com,0
http://fakebank3315.info/account,1
http://phishingsite2557.com/login,1
https://trustedsite3451.org/home,0
https://trustedsite1940.org/home,0
http://fakebank2347.info/account,1
https://www.example2430.com,0
https://www.example2444.com,0
https://www.example3748.com,0
https://trustedsite1260.org/home,0
https://trustedsite3449.org/home,0
https://www.example4218.com,0
https://www.example3095.com,0
http://phishingsite1307.com/login,1
https://trustedsite4132.org/home,0
https://www.example3625.com,0
https://trustedsite484.org/home,0
https://trustedsite4535.org/home,0
http://phishingsite3272.com/login,1
http://phishingsite4615.com/login,1
http://phishingsite4746.com/login,1
https://www.example2007.com,0
https://trustedsite230.org/home,0
http://fakebank1393.info/account,1
http://fakebank4522.info/account,1
https://www.example4625.com,0
https://trustedsite2140.org/home,0
https://www.example3105.com,0
http://fakebank4739.info/account,1
http://phishingsite3787.com/login,1
http://fakebank3085.info/account,1
http://fakebank216.info/account,1
https://trustedsite2745.org/home,0
https://www.example340.com,0
http://fakebank351.info/account,1
http://phishingsite1117.com/login,1
http://fakebank2075.info/account,1
http://fakebank174.info/account,1
https://trustedsite2707.org/home,0
https://www.example3147.com,0
http://phishingsite2987.com/login,1
https://trustedsite557.org/home,0
https://trustedsite3501.org/home,0
https://www.example25.com,0
http://phishingsite1596.com/login,1
http://phishingsite1042.com/login,1
https://www.example3044.com,0
https://www.example3697.com,0
http://phishingsite1075.com/login,1
https://www.example3642.com,0
https://www.example2771.com,0
https://trustedsite2540.org/home,0
https://www.example2596.com,0
http://fakebank542.info/account,1
https://trustedsite2320.org/home,0
https://trustedsite4925.org/home,0
http://phishingsite2223.com/login,1
https://trustedsite4276.org/home,0
https://www.example1826.com,0
http://fakebank3210.info/account,1
http://phishingsite4568.com/login,1
https://trustedsite2230.org/home,0
https://www.example4161.com,0
https://trustedsite4388.org/home,0
https://www.example2296.com,0
https://www.example2879.com,0
https://www.example2935.com,0
https://trustedsite1584.org/home,0
http://phishingsite3953.com/login,1
https://www.example4368.com,0
https://www.example1548.com,0
http://fakebank2086.info/account,1
https://trustedsite2865.org/home,0
https://www.example602.com,0
https://www.example2857.com,0
http://fakebank4079.info/account,1
https://www.example2378.com,0
http://phishingsite4588.com/login,1
http://phishingsite3851.com/login,1
https://trustedsite3241.org/home,0
http://phishingsite331.com/login,1
http://fakebank1002.info/account,1
https://trustedsite550.org/home,0
http://phishingsite2623.com/login,1
https://www.example1598.com,0
https://trustedsite1105.org/home,0
http://phishingsite4736.com/login,1
https://www.example65.com,0
https://www.example2164.com,0
http://fakebank1389.info/account,1
http://phishingsite1013.com/login,1
https://trustedsite3873.org/home,0
http://fakebank1920.info/account,1
http://fakebank1730.info/account,1
http://phishingsite4246.com/login,1
https://trustedsite2687.org/home,0
http://fakebank4852.info/account,1
http://fakebank3441.info/account,1
https://www.example4285.com,0
https://www.example1413.com,0
https://www.example3296.com,0
http://fakebank3483.info/account,1
https://www.example3598.com,0
https://www.example299.com,0
http://phishingsite4979.com/login,1
https://www.example182.com,0
https://trustedsite292.org/home,0
http://fakebank1390.info/account,1
http://fakebank1011.info/account,1
http://fakebank2316.info/account,1
https://trustedsite1525.org/home,0
https://www.example400.com,0
http://phishingsite3191.com/login,1
http://phishingsite3904.com/login,1
http://phishingsite2347.com/login,1
https://trustedsite1460.org/home,0
http://phishingsite4225.com/login,1
https://trustedsite204.org/home,0
http://fakebank2164.info/account,1
https://www.example2273.com,0
https://trustedsite4933.org/home,0
http://phishingsite3981.com/login,1
http://fakebank400.info/account,1
http://phishingsite560.com/login,1
http://fakebank2989.info/account,1
http://phishingsite2364.com/login,1
http://fakebank4628.info/account,1
http://phishingsite2081.com/login,1
http://phishingsite533.com/login,1
https://www.example1129.com,0
http://phishingsite4770.com/login,1
https://www.example3691.com,0
http://phishingsite708.com/login,1
http://fakebank3703.info/account,1
http://phishingsite3506.com/login,1
https://trustedsite3502.org/home,0
https://www.example4761.com,0
https://trustedsite205.org/home,0
https://trustedsite4301.org/home,0
http://fakebank3361.info/account,1
https://www.example2330.com,0
http://fakebank1631.info/account,1
https://trustedsite3608.org/home,0
http://phishingsite3269.com/login,1
https://trustedsite3238.org/home,0
http://phishingsite2265.com/login,1
http://fakebank705.info/account,1
http://fakebank2605.info/account,1
https://trustedsite4477.org/home,0
https://www.example3655.com,0
http://phishingsite4422.com/login,1
http://fakebank3160.info/account,1
http://phishingsite757.com/login,1
https://trustedsite579.org/home,0
http://fakebank4667.info/account,1
https://www.example1692.com,0
https://www.example1215.com,0
https://www.example1145.com,0
http://phishingsite3366.com/login,1
https://www.example1877.com,0
https://trustedsite1624.org/home,0
https://trustedsite2099.org/home,0
http://fakebank4402.info/account,1
https://www.example2356.com,0
http://fakebank1882.info/account,1
http://fakebank4682.info/account,1
http://fakebank3866.info/account,1
http://phishingsite4923.com/login,1
http://fakebank4263.info/account,1
http://fakebank3765.info/account,1
http://phishingsite2544.com/login,1
http://phishingsite1033.com/login,1
https://trustedsite1020.org/home,0
https://trustedsite1441.org/home,0
http://phishingsite3069.com/login,1
https://www.example1996.com,0
http://phishingsite2332.com/login,1
http://phishingsite4879.com/login,1
https://trustedsite4795.org/home,0
http://fakebank3134.info/account,1
https://trustedsite179.org/home,0
http://phishingsite4387.com/login,1
https://trustedsite3389.org/home,0
http://phishingsite1285.com/login,1
http://fakebank1161.info/account,1
http://fakebank1863.info/account,1
http://fakebank3431.info/account,1
http://fakebank2963.info/account,1
https://www.example2559.com,0
